rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
146,2131.579,2131.579,0.000,1.000,2131.579,2131.579,0.000,0.001,0.001,0.000,142609052.632,99.976,142581289.474,99.978,27763.158,87.407,0.0000001920000,0.0000001920000,0.000,0.090,0.090,2304.000,2304.000,1.0808888888889,180.000,0.013,2131.566,0.600,0.002,0.001,0.001,0.001,AddN,GPU-0, 0:(192) 1:(192)->(192) -N i: 2 -t f32,tower_0/v/gradients/AddN_12,0,1.7253485318680961,4.002380952380954,377,2167,1789,2544,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;3000;3000;2000;2000,145959552,145959552,145961552,145961552,694435552;694435552;694437552;694437552;1067485552;1067485552;1067487552;1067487552;1494215552;1494215552;1494217552;1494217552;1866627552;1866627552;1866629552;1866629552;2239150552;2239150552;2239152552;2239152552;2612470552;2612470552;2612473552;2612473552;2986352552;2986352552;2986355552;2986355552;3356967552;3356967552;3356969552;3356969552;3729174552;3729174552;3729176552;3729176552;4100618552;4100618552;4100620552;4100620552;4477526552;4477526552;4477528552;4477528552;4855348552;4855348552;4855350552;4855350552;5233407552;5233407552;5233409552;5233409552;5610111552;5610111552;5610113552;5610113552;5985218552;5985218552;5985220552;5985220552;6365643552;6365643552;6365645552;6365645552;6742585552;6742585552;6742587552;6742587552;7170348552;7170348552;7170350552;7170350552;7543930552;7543930552;7543932552;7543932552
147,2078.947,2078.947,0.000,1.000,2078.947,2078.947,0.000,0.001,0.001,0.000,142611131.579,99.977,142583368.421,99.980,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.000,0.000,185856.000,185856.000,89.3990886075949,180.000,1.033,2077.915,49.666,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(11x11x3x64)->(11x11x3x64) -DstT f32 -SrcT f16,tower_0/v/gradients/Cast_grad/Cast,0,1.1066930323048028,6.074939858161016,370,2095,1725,2465,2000.0,2000.0,2000.0,2000;2000;2000;3000;3000;2000;2000;2000;3000;2000,154106552,154106552,154108552,154108552,702641552;702641552;702643552;702643552;1075576552;1075576552;1075578552;1075578552;1502280552;1502280552;1502283552;1502283552;1875032552;1875032552;1875035552;1875035552;2247374552;2247374552;2247376552;2247376552;2620445552;2620445552;2620447552;2620447552;2994500552;2994500552;2994502552;2994502552;3365216552;3365216552;3365219552;3365219552;3737239552;3737239552;3737241552;3737241552;4108548552;4108548552;4108550552;4108550552;4485449552;4485449552;4485451552;4485451552;4863424552;4863424552;4863427552;4863427552;5241546552;5241546552;5241549552;5241549552;5618136552;5618136552;5618138552;5618138552;5993170552;5993170552;5993172552;5993172552;6373646552;6373646552;6373648552;6373648552;6750668552;6750668552;6750670552;6750670552;7178286552;7178286552;7178288552;7178288552;7551857552;7551857552;7551859552;7551859552
148,2078.947,2078.947,0.000,1.000,2078.947,2078.947,0.000,0.001,0.001,0.000,142613210.526,99.979,142585447.368,99.981,27763.158,87.407,0.0000002560000,0.0000002560000,0.000,0.123,0.123,3072.000,3072.000,1.4776708860759,180.000,0.017,2078.930,0.821,0.003,0.001,0.001,0.001,AddN,GPU-0, 0:(256) 1:(256)->(256) -N i: 2 -t f32,tower_0/v/gradients/AddN_6,0,2.2691644111031977,6.227642949071517,328,2119,1791,2447,2000.0,2000.0,2000.0,3000;2000;2000;2000;2000;2000;2000;2000;2000;2000,117573552,117573552,117576552,117576552,665913552;665913552;665915552;665915552;1039320552;1039320552;1039322552;1039322552;1466025552;1466025552;1466027552;1466027552;1837516552;1837516552;1837518552;1837518552;2210566552;2210566552;2210568552;2210568552;2584412552;2584412552;2584414552;2584414552;2957950552;2957950552;2957952552;2957952552;3328324552;3328324552;3328326552;3328326552;3700968552;3700968552;3700970552;3700970552;4072362552;4072362552;4072364552;4072364552;4448864552;4448864552;4448866552;4448866552;4827294552;4827294552;4827296552;4827296552;5205073552;5205073552;5205075552;5205075552;5581906552;5581906552;5581908552;5581908552;5957367552;5957367552;5957369552;5957369552;6337640552;6337640552;6337642552;6337642552;6712739552;6712739552;6712742552;6712742552;7142494552;7142494552;7142496552;7142496552;7516084552;7516084552;7516086552;7516086552
149,2026.316,2026.316,0.000,1.000,2026.316,2026.316,0.000,0.001,0.001,0.000,142615236.842,99.980,142587473.684,99.983,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.000,0.000,1536.000,1536.000,0.7580259740260,180.000,0.009,2026.307,0.421,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(192)->(192) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/conv1/Cast_grad/Cast,0,0.36262751318339526,7.955034349996037,348,2024,1675,2372,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,144147552,144147552,144149552,144149552,692609552;692609552;692611552;692611552;1065691552;1065691552;1065693552;1065693552;1492420552;1492420552;1492422552;1492422552;1864757552;1864757552;1864759552;1864759552;2237325552;2237325552;2237327552;2237327552;2610697552;2610697552;2610699552;2610699552;2984541552;2984541552;2984543552;2984543552;3355132552;3355132552;3355134552;3355134552;3727383552;3727383552;3727385552;3727385552;4098830552;4098830552;4098832552;4098832552;4475763552;4475763552;4475765552;4475765552;4853550552;4853550552;4853552552;4853552552;5231598552;5231598552;5231600552;5231600552;5608314552;5608314552;5608316552;5608316552;5983452552;5983452552;5983454552;5983454552;6363867552;6363867552;6363869552;6363869552;6740566552;6740566552;6740569552;6740569552;7168581552;7168581552;7168583552;7168583552;7542164552;7542164552;7542165552;7542165552
150,2026.316,2026.316,0.000,1.000,2026.316,2026.316,0.000,0.001,0.001,0.000,142617263.158,99.981,142589500.000,99.984,27763.158,87.407,0.0000000640000,0.0000000640000,0.000,0.032,0.032,768.000,768.000,0.3790129870130,180.000,0.004,2026.312,0.211,0.001,0.001,0.001,0.001,AddN,GPU-0, 0:(64) 1:(64)->(64) -N i: 2 -t f32,tower_0/v/gradients/AddN_14,0,3.210047208362094,11.508677830106398,261,2071,1811,2332,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;3000;2000;2000,154199552,154199552,154201552,154201552,702732552;702732552;702734552;702734552;1075669552;1075669552;1075671552;1075671552;1502373552;1502373552;1502375552;1502375552;1875126552;1875126552;1875128552;1875128552;2247469552;2247469552;2247471552;2247471552;2620536552;2620536552;2620538552;2620538552;2994595552;2994595552;2994598552;2994598552;3365310552;3365310552;3365312552;3365312552;3737330552;3737330552;3737332552;3737332552;4108642552;4108642552;4108644552;4108644552;4485541552;4485541552;4485544552;4485544552;4863517552;4863517552;4863519552;4863519552;5241649552;5241649552;5241651552;5241651552;5618230552;5618230552;5618232552;5618232552;5993264552;5993264552;5993266552;5993266552;6373741552;6373741552;6373743552;6373743552;6750761552;6750761552;6750763552;6750763552;7178381552;7178381552;7178383552;7178383552;7551949552;7551949552;7551951552;7551951552
151,2026.316,2026.316,0.000,1.000,2026.316,2026.316,0.000,0.001,0.001,0.000,142619289.474,99.983,142591526.316,99.986,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2048.000,2048.000,1.0107012987013,180.000,0.011,2026.304,0.562,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(256)->(256) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast,0,1.1646229032853117,9.641156462585032,309,2048,1739,2356,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;3000;3000;2000,100023552,100023552,100025552,100025552,648366552;648366552;648368552;648368552;1022052552;1022052552;1022054552;1022054552;1448761552;1448761552;1448763552;1448763552;1819631552;1819631552;1819633552;1819633552;2193082552;2193082552;2193084552;2193084552;2567154552;2567154552;2567156552;2567156552;2940546552;2940546552;2940549552;2940549552;3310719552;3310719552;3310722552;3310722552;3683711552;3683711552;3683713552;3683713552;4054972552;4054972552;4054974552;4054974552;4431613552;4431613552;4431615552;4431615552;4810177552;4810177552;4810179552;4810179552;5187691552;5187691552;5187693552;5187693552;5564653552;5564653552;5564655552;5564655552;5940234552;5940234552;5940236552;5940236552;6320497552;6320497552;6320499552;6320499552;6695180552;6695180552;6695182552;6695182552;7125247552;7125247552;7125249552;7125249552;7499058552;7499058552;7499060552;7499060552
152,2000.000,2000.000,0.000,1.000,2000.000,2000.000,0.000,0.001,0.001,0.000,142621289.474,99.984,142593526.316,99.987,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.001,0.001,772.000,772.000,0.3860000000000,180.000,0.004,1999.996,0.214,0.000,0.001,0.001,0.001,ApplyGradientDescent,GPU-0, 0:(64) 1:(1) 2:(64)->(64) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent,0,4.097702763186728,18.153656462585037,216,2048,1832,2263,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;3000;2000,154290552,154290552,154292552,154292552,702823552;702823552;702825552;702825552;1075760552;1075760552;1075762552;1075762552;1502465552;1502465552;1502467552;1502467552;1875218552;1875218552;1875220552;1875220552;2247561552;2247561552;2247563552;2247563552;2620627552;2620627552;2620629552;2620629552;2994687552;2994687552;2994689552;2994689552;3365402552;3365402552;3365405552;3365405552;3737420552;3737420552;3737422552;3737422552;4108733552;4108733552;4108735552;4108735552;4485634552;4485634552;4485636552;4485636552;4863607552;4863607552;4863609552;4863609552;5241740552;5241740552;5241742552;5241742552;5618323552;5618323552;5618325552;5618325552;5993355552;5993355552;5993357552;5993357552;6373832552;6373832552;6373834552;6373834552;6750852552;6750852552;6750854552;6750854552;7178471552;7178471552;7178473552;7178473552;7552040552;7552040552;7552042552;7552042552
153,2000.000,2000.000,0.000,1.000,2000.000,2000.000,0.000,0.001,0.001,0.000,142623289.474,99.986,142595526.316,99.988,27763.158,87.407,0.0000005750000,0.0000005750000,0.000,0.287,0.287,772.000,772.000,0.3860000000000,180.000,0.004,1999.996,0.214,0.007,0.001,0.001,0.001,L2Loss,GPU-0, 0:(192)->(1) -t f32,tower_0/v/l2_loss/L2Loss_3,0,0.0,5.002976190476192,442,2000,1558,2442,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,12288552,12288552,12290552,12290552,564980552;564980552;564982552;564982552;936202552;936202552;936204552;936204552;1359343552;1359343552;1359345552;1359345552;1733765552;1733765552;1733767552;1733767552;2106613552;2106613552;2106615552;2106615552;2479643552;2479643552;2479645552;2479645552;2852269552;2852269552;2852271552;2852271552;3224995552;3224995552;3224997552;3224997552;3598247552;3598247552;3598249552;3598249552;3969439552;3969439552;3969440552;3969440552;4344200552;4344200552;4344202552;4344202552;4722887552;4722887552;4722889552;4722889552;5100911552;5100911552;5100913552;5100913552;5478673552;5478673552;5478675552;5478675552;5853181552;5853181552;5853184552;5853184552;6231654552;6231654552;6231656552;6231656552;6610027552;6610027552;6610028552;6610028552;7039501552;7039501552;7039503552;7039503552;7410714552;7410714552;7410716552;7410716552
154,2000.000,2000.000,0.000,1.000,2000.000,2000.000,0.000,0.001,0.001,0.000,142625289.474,99.987,142597526.316,99.990,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.001,0.001,12.000,12.000,0.0060000000000,180.000,0.000,2000.000,0.003,0.000,0.001,0.001,0.001,Add,GPU-0, 0:(1) 1:(1)->(1) -t f32,tower_0/v/add,0,6.025178427091201,38.14115646258498,154,2024,1870,2178,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,61799552,61799552,61801552,61801552,609975552;609975552;609977552;609977552;984227552;984227552;984229552;984229552;1410309552;1410309552;1410311552;1410311552;1780808552;1780808552;1780810552;1780810552;2154824552;2154824552;2154826552;2154826552;2528650552;2528650552;2528652552;2528652552;2902052552;2902052552;2902054552;2902054552;3271973552;3271973552;3271975552;3271975552;3645777552;3645777552;3645779552;3645779552;4016677552;4016677552;4016679552;4016679552;4393286552;4393286552;4393288552;4393288552;4772066552;4772066552;4772068552;4772068552;5149163552;5149163552;5149166552;5149166552;5526608552;5526608552;5526610552;5526610552;5902161552;5902161552;5902163552;5902163552;6282352552;6282352552;6282354552;6282354552;6656670552;6656670552;6656672552;6656672552;7087028552;7087028552;7087030552;7087030552;7460701552;7460701552;7460703552;7460703552
155,1921.053,1921.053,0.000,1.000,1921.053,1921.053,0.000,0.001,0.001,0.000,142627210.526,99.988,142599447.368,99.991,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.001,0.001,512.000,512.000,0.2665205479452,180.000,0.003,1921.050,0.148,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(64)->(64) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast,0,-2.2691644111031994,6.227642949071524,328,1881,1553,2209,2000.0,2000.0,2000.0,2000;2000;1000;2000;2000;2000;2000;2000;2000;2000,154082552,154082552,154084552,154084552,702618552;702618552;702620552;702620552;1075553552;1075553552;1075554552;1075554552;1502259552;1502259552;1502261552;1502261552;1875010552;1875010552;1875012552;1875012552;2247352552;2247352552;2247354552;2247354552;2620423552;2620423552;2620425552;2620425552;2994477552;2994477552;2994479552;2994479552;3365194552;3365194552;3365196552;3365196552;3737215552;3737215552;3737217552;3737217552;4108525552;4108525552;4108526552;4108526552;4485426552;4485426552;4485428552;4485428552;4863402552;4863402552;4863404552;4863404552;5241524552;5241524552;5241526552;5241526552;5618114552;5618114552;5618116552;5618116552;5993147552;5993147552;5993149552;5993149552;6373624552;6373624552;6373626552;6373626552;6750644552;6750644552;6750646552;6750646552;7178264552;7178264552;7178266552;7178266552;7551834552;7551834552;7551836552;7551836552
156,1894.737,1894.737,0.000,1.000,1894.737,1894.737,0.000,0.001,0.001,0.000,142629105.263,99.990,142601342.105,99.993,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.001,0.001,8008.000,8008.000,4.2264444444444,180.000,0.044,1894.692,2.348,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(1001)->(1001) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/affine2/Cast_1_grad/Cast,0,-0.5310838449656485,4.758187712585036,431,1905,1474,2336,2000.0,2000.0,2000.0,2000;2000;1000;2000;2000;2000;2000;2000;1000;2000,61528552,61528552,61530552,61530552,609711552;609711552;609713552;609713552;983959552;983959552;983960552;983960552;1410043552;1410043552;1410045552;1410045552;1780541552;1780541552;1780543552;1780543552;2154558552;2154558552;2154560552;2154560552;2528384552;2528384552;2528386552;2528386552;2901783552;2901783552;2901785552;2901785552;3271708552;3271708552;3271709552;3271709552;3645511552;3645511552;3645513552;3645513552;4016411552;4016411552;4016413552;4016413552;4393022552;4393022552;4393024552;4393024552;4771800552;4771800552;4771802552;4771802552;5148892552;5148892552;5148895552;5148895552;5526342552;5526342552;5526344552;5526344552;5901893552;5901893552;5901895552;5901895552;6282086552;6282086552;6282088552;6282088552;6656394552;6656394552;6656396552;6656396552;7086762552;7086762552;7086764552;7086764552;7460433552;7460433552;7460435552;7460435552
157,1815.789,1815.789,0.000,1.000,1815.789,1815.789,0.000,0.001,0.001,0.000,142630921.053,99.991,142603157.895,99.994,27763.158,87.407,0.0000001910000,0.0000001910000,0.000,0.105,0.105,260.000,260.000,0.1431884057971,180.000,0.001,1815.788,0.080,0.002,0.001,0.001,0.001,L2Loss,GPU-0, 0:(64)->(1) -t f32,tower_0/v/l2_loss/L2Loss_1,0,-0.3828968246140782,3.340108206454084,490,1833,1344,2323,2000.0,2000.0,2000.0,2000;2000;2000;2000;1000;2000;2000;2000;1000;2000,12106552,12106552,12108552,12108552,564857552;564857552;564859552;564859552;936023552;936023552;936025552;936025552;1359218552;1359218552;1359220552;1359220552;1733182552;1733182552;1733183552;1733183552;2106428552;2106428552;2106430552;2106430552;2479203552;2479203552;2479205552;2479205552;2852145552;2852145552;2852147552;2852147552;3224595552;3224595552;3224596552;3224596552;3597835552;3597835552;3597837552;3597837552;3969017552;3969017552;3969019552;3969019552;4343775552;4343775552;4343776552;4343776552;4722761552;4722761552;4722763552;4722763552;5100781552;5100781552;5100783552;5100783552;5478351552;5478351552;5478353552;5478353552;5851332552;5851332552;5851334552;5851334552;6231431552;6231431552;6231433552;6231433552;6609901552;6609901552;6609903552;6609903552;7039279552;7039279552;7039280552;7039280552;7410587552;7410587552;7410589552;7410589552
158,1763.158,1763.158,0.000,1.000,1763.158,1763.158,0.000,0.001,0.001,0.000,142632684.211,99.992,142604921.053,99.995,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.001,0.001,8008.000,8008.000,4.5418507462687,180.000,0.044,1763.113,2.523,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(1001)->(1001) -DstT f16 -SrcT f32,tower_0/v/cg/affine2/Cast_1,0,-1.0446111464884014,2.0707752309134797,445,1738,1293,2183,1250.0,2000.0,2000.0,1000;2000;2000;2000;2000;2000;1000;2000;1000;2000,1424552,1424552,1425552,1425552,554663552;554663552;554665552;554665552;925845552;925845552;925847552;925847552;1348468552;1348468552;1348470552;1348470552;1723353552;1723353552;1723355552;1723355552;2097933552;2097933552;2097935552;2097935552;2468871552;2468871552;2468872552;2468872552;2842356552;2842356552;2842358552;2842358552;3214567552;3214567552;3214568552;3214568552;3587727552;3587727552;3587729552;3587729552;3959185552;3959185552;3959187552;3959187552;4333510552;4333510552;4333511552;4333511552;4712167552;4712167552;4712169552;4712169552;5090311552;5090311552;5090313552;5090313552;5468691552;5468691552;5468692552;5468692552;5843236552;5843236552;5843238552;5843238552;6222512552;6222512552;6222514552;6222514552;6599443552;6599443552;6599444552;6599444552;7030960552;7030960552;7030962552;7030962552;7400127552;7400127552;7400129552;7400129552
159,1578.947,1578.947,0.000,1.000,1578.947,1578.947,0.000,0.001,0.001,0.000,142634263.158,99.993,142606500.000,99.996,27763.158,87.407,0.0000000010000,0.0000000010000,0.000,0.001,0.001,1536.000,1536.000,0.9728000000000,180.000,0.009,1578.939,0.540,0.000,0.001,0.001,0.001,Cast,GPU-0, 0:(192)->(192) -DstT f16 -SrcT f32,tower_0/v/cg/conv1/Cast,0,-0.27842692209702236,1.0323601662887372,501,1571,1071,2072,1000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;1000;1000;2000;2000,12312552,12312552,12314552,12314552,565001552;565001552;565003552;565003552;936232552;936232552;936234552;936234552;1359363552;1359363552;1359365552;1359365552;1733814552;1733814552;1733816552;1733816552;2106634552;2106634552;2106636552;2106636552;2479664552;2479664552;2479665552;2479665552;2852290552;2852290552;2852291552;2852291552;3225017552;3225017552;3225019552;3225019552;3598268552;3598268552;3598270552;3598270552;3969742552;3969742552;3969744552;3969744552;4344221552;4344221552;4344223552;4344223552;4722909552;4722909552;4722911552;4722911552;5100933552;5100933552;5100935552;5100935552;5478695552;5478695552;5478696552;5478696552;5853592552;5853592552;5853594552;5853594552;6231675552;6231675552;6231677552;6231677552;6610048552;6610048552;6610049552;6610049552;7039522552;7039522552;7039524552;7039524552;7410736552;7410736552;7410738552;7410738552
