rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
49,364236.842,364236.842,0.000,1.000,364236.842,364236.842,0.000,0.256,0.256,0.000,138012605.263,96.982,138012605.263,96.998,0.000,0.000,0.0055377920000,0.0055377920000,0.000,15.204,15.204,44303360.000,44303360.000,121.6333848710353,180.000,246.130,363990.712,67.574,0.356,0.070,0.242,0.070,BiasAdd,GPU-0, 0:(128x256x13x13) 1:(256)->(128x256x13x13) -t f32 -data_format NHWC,tower_0/v/cg/conv4/BiasAdd,4000,-0.22675011187770902,1.8059818821769027,6296,364143,357847,370439,360000.0,364500.0,370000.0,371000;375000;371000;370000;372000;365000;360000;358000;361000;355000,53965880,53966880,54356880,54359880,543839880;543840880;544235880;544238880;884181880;884182880;884574880;884577880;1227290880;1227293880;1227696880;1227699880;1622908880;1622908880;1623299880;1623302880;1970488880;1970489880;1970873880;1970876880;2315937880;2315938880;2316320880;2316323880;2657969880;2657970880;2658346880;2658349880;3000461880;3000462880;3000844880;3000846880;3338194880;3338195880;3338579880;3338581880;3679939880;3679939880;3680319880;3680323880;4026762880;4026763880;4027136880;4027139880;4384463880;4384465880;4384845880;4384849880;4732002880;4732003880;4732622880;4732626880;5071134880;5071135880;5071520880;5071523880;5416814880;5416815880;5417195880;5417198880;5755826880;5755827880;5756220880;5756223880;6108021880;6108024880;6108479880;6108484880;6488715880;6488716880;6489096880;6489099880;6847235880;6847236880;6847907880;6847910880
50,355131.579,355131.579,0.000,1.000,355131.579,355131.579,0.000,0.250,0.250,0.000,138367736.842,97.232,138367736.842,97.247,0.000,0.000,1.0496245760000,1.0496245760000,0.000,2955.593,2955.593,19010048.000,19010048.000,53.5295905150056,180.000,105.611,355025.968,29.739,69.218,0.163,0.064,0.064,MatMul,GPU-0, 0:(128x4096) 1:(4096x1001)->(128x1001) -t f32 -tr_a 0 -tr_b 0,tower_0/v/cg/affine2/xw_plus_b/MatMul,4000,-0.4815530581192738,2.058413063119278,10277,354714,344437,364992,346250.0,358000.0,363750.0,366000;371000;363000;367000;363000;344000;346000;348000;348000;365000,60196880,60197880,60604880,60607880,550170880;550171880;550585880;550588880;890423880;890423880;890829880;890832880;1233566880;1233567880;1233977880;1233980880;1629152880;1629153880;1629558880;1629561880;1976445880;1976446880;1976832880;1976834880;2321863880;2321863880;2322252880;2322255880;2663917880;2663918880;2664308880;2664311880;3006422880;3006423880;3006814880;3006817880;3344167880;3344167880;3344574880;3344576880;3686478880;3686478880;3686864880;3686867880;4032855880;4032855880;4033258880;4033260880;4390345880;4390346880;4390740880;4390743880;4738458880;4738458880;4738841880;4738844880;5077301880;5077302880;5077702880;5077705880;5422839880;5422839880;5423228880;5423230880;5762056880;5762056880;5762465880;5762468880;6114662880;6114663880;6115096880;6115102880;6494755880;6494755880;6495149880;6495151880;6854036880;6854037880;6854443880;6854446880
51,334500.000,334500.000,0.000,1.000,334500.000,334500.000,0.000,0.235,0.235,0.000,138702236.842,97.467,138702236.842,97.482,0.000,0.000,1.0496245760000,1.0496245760000,0.000,3137.891,3137.891,19010048.000,19010048.000,56.8312346786248,180.000,105.611,334394.389,31.573,73.487,0.149,0.051,0.051,MatMul,GPU-0, 0:(128x4096) 1:(128x1001)->(4096x1001) -t f32 -tr_a 1 -tr_b 0,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1,5000,-0.09959828952281449,2.3915709804261156,10830,334500,323670,345330,325500.0,335000.0,341000.0,341000;352000;344000;339000;338000;323000;338000;325000;322000;338000,61064880,61065880,61426880,61430880,551051880;551051880;551425880;551428880;891289880;891290880;891656880;891659880;1234447880;1234448880;1234810880;1234813880;1630020880;1630021880;1630382880;1630385880;1977282880;1977282880;1977628880;1977631880;2323514880;2323515880;2323875880;2323878880;2664759880;2664759880;2665107880;2665110880;3007263880;3007264880;3007608880;3007611880;3345036880;3345037880;3345398880;3345401880;3687322880;3687322880;3687678880;3687681880;4033799880;4033800880;4034172880;4034175880;4392466880;4392467880;4392849880;4392852880;4739288880;4739289880;4739631880;4739634880;5078159880;5078160880;5078516880;5078519880;5423681880;5423681880;5424028880;5424032880;5762925880;5762926880;5763293880;5763296880;6115711880;6115711880;6116089880;6116094880;6495597880;6495597880;6495946880;6495949880;6854905880;6854905880;6855266880;6855270880
52,314342.105,314342.105,0.000,1.000,314342.105,314342.105,0.000,0.221,0.221,0.000,139016578.947,97.688,139016578.947,97.703,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,49201156.000,49201156.000,156.5210488070322,180.000,273.340,314068.766,86.956,0.000,0.018,0.000,0.018,ApplyGradientDescent,GPU-0, 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent,4000,4.606943480599481,27.132734846897364,1796,314571,312775,316368,314000.0,314000.0,315000.0,315000;316000;315000;314000;314000;314000;313000;314000;313000;315000,62350880,62350880,62681880,62685880,552357880;552358880;552690880;552694880;892579880;892580880;892911880;892914880;1235735880;1235735880;1236066880;1236069880;1631307880;1631307880;1631638880;1631642880;1978708880;1978708880;1979038880;1979041880;2324775880;2324775880;2325105880;2325108880;2666025880;2666026880;2666356880;2666360880;3008508880;3008509880;3008839880;3008842880;3346332880;3346332880;3346663880;3346667880;3688787880;3688788880;3689118880;3689121880;4035089880;4035090880;4035420880;4035423880;4393962880;4393963880;4394307880;4394312880;4740531880;4740532880;4740861880;4740865880;5079438880;5079438880;5079768880;5079772880;5424935880;5424935880;5425266880;5425269880;5764216880;5764217880;5764548880;5764551880;6117479880;6117479880;6117890880;6117897880;6496852880;6496852880;6497181880;6497184880;6856191880;6856192880;6856523880;6856526880
53,312973.684,312973.684,0.000,1.000,312973.684,312973.684,0.000,0.220,0.220,0.000,139329552.632,97.907,139329552.632,97.923,0.000,0.000,0.0041000960000,0.0041000960000,0.000,13.100,13.100,49201152.000,49201152.000,157.2053961153620,180.000,273.340,312700.344,87.336,0.307,0.017,0.208,0.017,AddN,GPU-0, 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2 -t f32,tower_0/v/gradients/AddN_1,4000,5.995517698853829,37.89819012253545,26564,317214,290650,343778,312000.0,313000.0,313750.0,314000;315000;314000;314000;313000;485000;312000;313000;312000;314000,61893880,61894880,62223880,62226880,551901880;551901880;552231880;552234880;892121880;892122880;892451880;892454880;1235277880;1235278880;1235608880;1235611880;1630852880;1630852880;1631181880;1631184880;1978074880;1978074880;1978578880;1978582880;2324321880;2324322880;2324650880;2324653880;2665566880;2665566880;2665896880;2665899880;3008054880;3008054880;3008383880;3008386880;3345868880;3345868880;3346197880;3346201880;3688323880;3688324880;3688662880;3688665880;4034634880;4034635880;4034963880;4034966880;4393315880;4393316880;4393645880;4393648880;4740076880;4740077880;4740406880;4740408880;5078981880;5078981880;5079310880;5079313880;5424480880;5424481880;5424808880;5424811880;5763761880;5763762880;5764091880;5764094880;6116720880;6116721880;6117125880;6117128880;6496399880;6496400880;6496728880;6496730880;6855735880;6855736880;6856064880;6856067880
54,289947.368,289947.368,0.000,1.000,289947.368,289947.368,0.000,0.204,0.204,0.000,139619500.000,98.111,139619500.000,98.127,0.000,0.000,0.0055377920000,0.0055377920000,0.000,19.099,19.099,44302336.000,44302336.000,152.7944062443274,180.000,246.124,289701.244,84.886,0.447,0.021,0.193,0.021,Relu,GPU-0, 0:(128x256x13x13)->(128x256x13x13) -t f32,tower_0/v/cg/conv4/Relu,3000,0.24065483326245835,2.5462549753526798,987,289952,288966,290939,289000.0,290000.0,290750.0,291000;292000;291000;291000;292000;289000;290000;289000;289000;290000,54361880,54362880,54670880,54672880,544240880;544240880;544550880;544552880;884580880;884580880;884888880;884891880;1227701880;1227701880;1228012880;1228015880;1623304880;1623304880;1623612880;1623615880;1970877880;1970878880;1971182880;1971184880;2316325880;2316325880;2316632880;2316634880;2658351880;2658352880;2658657880;2658660880;3000848880;3000849880;3001155880;3001157880;3338583880;3338584880;3338892880;3338894880;3680325880;3680326880;3680634880;3680636880;4027141880;4027141880;4027448880;4027450880;4384852880;4384853880;4385164880;4385167880;4732628880;4732629880;4732940880;4732943880;5071525880;5071525880;5071831880;5071834880;5417200880;5417200880;5417505880;5417508880;5756224880;5756225880;5756532880;5756535880;6108487880;6108488880;6108802880;6108805880;6489101880;6489101880;6489406880;6489408880;6847913880;6847914880;6848226880;6848229880
55,270842.105,270842.105,0.000,1.000,270842.105,270842.105,0.000,0.190,0.190,0.000,139890342.105,98.302,139890342.105,98.317,0.000,0.000,0.0106168320000,0.0106168320000,0.000,39.199,39.199,26869760.000,26869760.000,99.2082083171395,180.000,149.276,270692.829,55.116,0.918,0.076,0.179,0.076,MaxPool,GPU-0, 0:(128x256x13x13)->(128x256x6x6) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/cg/mpool2/MaxPool,3000,0.19789401218660418,2.0261007090763643,3811,270905,267093,274716,268000.0,271000.0,274000.0,275000;274000;274000;274000;279000;272000;270000;272000;268000;266000,54674880,54674880,54976880,54979880,544555880;544555880;544858880;544861880;884892880;884893880;885196880;885200880;1228016880;1228017880;1228332880;1228335880;1623616880;1623616880;1623923880;1623926880;1971186880;1971186880;1971487880;1971490880;2316636880;2316636880;2316939880;2316941880;2658662880;2658662880;2658964880;2658966880;3001159880;3001159880;3001457880;3001460880;3338896880;3338896880;3339195880;3339198880;3680638880;3680638880;3680938880;3680941880;4027452880;4027452880;4027750880;4027753880;4385169880;4385170880;4385472880;4385475880;4732944880;4732945880;4733247880;4733250880;5071835880;5071836880;5072134880;5072137880;5417509880;5417510880;5417806880;5417809880;5756537880;5756537880;5756840880;5756843880;6108807880;6108808880;6109124880;6109126880;6489410880;6489410880;6489709880;6489712880;6848231880;6848231880;6848545880;6848548880
56,209736.842,209736.842,0.000,1.000,209736.842,209736.842,0.000,0.147,0.147,0.000,140100078.947,98.449,140100078.947,98.465,0.000,0.000,0.0041000960000,0.0041000960000,0.000,19.549,19.549,32800772.000,32800772.000,156.3901299874530,180.000,182.227,209554.616,86.883,0.458,0.012,0.139,0.012,Mul,GPU-0, 0:(4096x1001) 1:(1)->(4096x1001) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul,4000,2.5065195444475337,10.327773161540222,1218,209929,208711,211146,209000.0,210000.0,210000.0,211000;211000;211000;210000;210000;209000;209000;209000;214000;209000,1443880,1444880,1673880,1676880,491502880;491503880;491733880;491735880;831728880;831728880;831958880;831961880;1174947880;1174947880;1175177880;1175179880;1570975880;1570976880;1571205880;1571207880;1919565880;1919566880;1919794880;1919797880;2264434880;2264435880;2264663880;2264665880;2608314880;2608314880;2608543880;2608546880;2949844880;2949844880;2950249880;2950253880;3287295880;3287296880;3287524880;3287527880;3629522880;3629522880;3629751880;3629753880;3976173880;3976174880;3976408880;3976411880;4332167880;4332168880;4332396880;4332398880;4680562880;4680563880;4680792880;4680794880;5019402880;5019403880;5019633880;5019636880;5365917880;5365917880;5366145880;5366148880;5703982880;5703982880;5704211880;5704214880;6054682880;6054683880;6054911880;6054914880;6436674880;6436674880;6436902880;6436904880;6795843880;6795844880;6796072880;6796075880
57,187157.895,187157.895,0.000,1.000,187157.895,187157.895,0.000,0.132,0.132,0.000,140287236.842,98.580,140287236.842,98.596,0.000,0.000,0.0025651220000,0.0025651220000,0.000,13.706,13.706,1026048.000,1026048.000,5.4822587176603,180.000,5.700,187152.194,3.046,0.321,0.121,0.125,0.121,SparseSoftmaxCrossEntropyWithLogits,GPU-0, 0:(128x1001) 1:(128)->(128)(128x1001) -t f32 -Tlabels i32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,4000,-0.7946342503585514,3.0153329259984787,6006,186857,180851,192864,183250.0,188000.0,191000.0,195000;196000;191000;192000;189000;184000;180000;183000;182000;194000,60639880,60639880,60950880,60954880,550621880;550621880;550936880;550940880;890864880;890864880;891175880;891179880;1234011880;1234012880;1234332880;1234336880;1629594880;1629594880;1629906880;1629910880;1976865880;1976865880;1977167880;1977172880;2322287880;2322288880;2322589880;2322593880;2664344880;2664344880;2664644880;2664648880;3006848880;3006848880;3007150880;3007154880;3344608880;3344609880;3344922880;3344926880;3686898880;3686899880;3687208880;3687212880;4033292880;4033293880;4033600880;4033604880;4390776880;4390776880;4392350880;4392354880;4738875880;4738876880;4739175880;4739180880;5077735880;5077736880;5078046880;5078050880;5423263880;5423263880;5423567880;5423571880;5762501880;5762501880;5762811880;5762816880;6115154880;6115155880;6115545880;6115553880;6495182880;6495183880;6495485880;6495490880;6854479880;6854479880;6854792880;6854795880
58,42164.474,42164.474,0.000,4.000,168657.895,168657.895,0.000,0.119,0.119,0.000,140455894.737,98.699,140455894.737,98.715,0.000,0.000,0.0005242880000,0.0020971520000,0.000,12.434,12.434,6291456.000,25165824.000,149.2122502730535,180.000,139.810,168518.085,82.896,0.291,0.014,0.112,0.014,Mul,GPU-0, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,tower_0/v/cg/dropout0/dropout/dropout/mul;tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv;tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv;tower_0/v/cg/dropout0_1/dropout/dropout/mul,4000,-0.108129816648073,1.75837024195833,926,42167,41240,43093,41000.0,42000.0,43000.0,42000;43000;43000;43000;43000;41000;42000;42000;43000;43000,58464880,58464880,58525880,58529880,548411880;548411880;548472880;548476880;888683880;888683880;888745880;888749880;1231838880;1231838880;1231899880;1231904880;1627423880;1627424880;1627485880;1627489880;1974798880;1974799880;1974859880;1974863880;2320225880;2320226880;2320287880;2320291880;2662273880;2662274880;2662334880;2662338880;3004769880;3004769880;3004829880;3004834880;3342439880;3342439880;3342501880;3342505880;3684365880;3684366880;3684426880;3684431880;4031154880;4031155880;4031216880;4031220880;4388715880;4388715880;4388776880;4388781880;4736818880;4736819880;4736880880;4736884880;5075590880;5075590880;5075651880;5075656880;5421171880;5421172880;5421232880;5421237880;5760333880;5760334880;5760394880;5760399880;6112648880;6112649880;6112710880;6112716880;6493079880;6493080880;6493141880;6493145880;6852310880;6852310880;6852371880;6852376880
59,154631.579,154631.579,0.000,1.000,154631.579,154631.579,0.000,0.109,0.109,0.000,140610526.316,98.808,140610526.316,98.823,0.000,0.000,0.0055375360000,0.0055375360000,0.000,35.811,35.811,22152192.000,22152192.000,143.2578788291355,180.000,123.068,154508.511,79.588,0.839,0.017,0.102,0.017,BiasAddGrad,GPU-0, 0:(128x256x13x13)->(256) -t f32 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,3000,-0.18445744040065182,2.543731108835339,989,154595,153606,155584,154000.0,154500.0,155000.0,154000;155000;156000;156000;154000;156000;154000;155000;154000;155000,88011880,88011880,88225880,88228880,578250880;578251880;578486880;578491880;918191880;918192880;918414880;918417880;1261559880;1261560880;1261782880;1261785880;1657005880;1657006880;1657223880;1657225880;2005464880;2005465880;2005686880;2005689880;2350827880;2350828880;2351046880;2351049880;2691718880;2691719880;2691936880;2691939880;3035205880;3035206880;3035431880;3035434880;3372591880;3372593880;3372815880;3372818880;3715616880;3715617880;3715838880;3715841880;4062491880;4062492880;4062720880;4062724880;4421999880;4422001880;4422237880;4422240880;4766666880;4766667880;4766887880;4766890880;5104888880;5104889880;5105110880;5105113880;5450029880;5450030880;5450250880;5450254880;5789852880;5789852880;5790066880;5790069880;6146796880;6146798880;6147358880;6147361880;6524260880;6524260880;6524483880;6524486880;6886471880;6886472880;6886701880;6886704880
60,28717.105,28717.105,0.000,4.000,114868.421,114868.421,0.000,0.081,0.081,0.000,140725394.737,98.888,140725394.737,98.904,0.000,0.000,0.0005242880000,0.0020971520000,0.000,18.257,18.257,4194308.000,16777232.000,146.0560861397480,180.000,93.207,114775.214,81.142,0.428,0.011,0.076,0.011,Mul,GPU-0, 0:(1) 1:(128x4096)->(128x4096) -t f32,tower_0/v/cg/dropout0_1/dropout/dropout/div;tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/mul_grad/Mul;tower_0/v/cg/dropout0/dropout/dropout/div;tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul,4000,-0.029400807687558407,2.5143123142525052,552,28732,28180,29284,28000.0,29000.0,29000.0,29000;29000;30000;28000;29000;28000;29000;28000;29000;29000,60079880,60080880,60126880,60129880,550054880;550055880;550101880;550104880;890305880;890305880;890352880;890355880;1233448880;1233448880;1233496880;1233498880;1629034880;1629034880;1629082880;1629085880;1976328880;1976329880;1976375880;1976378880;2321745880;2321745880;2321792880;2321795880;2663801880;2663802880;2663848880;2663850880;3006304880;3006305880;3006352880;3006355880;3344049880;3344050880;3344098880;3344100880;3686358880;3686358880;3686407880;3686410880;4032738880;4032738880;4032785880;4032787880;4390221880;4390222880;4390273880;4390276880;4738340880;4738341880;4738388880;4738391880;5077184880;5077184880;5077232880;5077234880;5422722880;5422722880;5422769880;5422771880;5761940880;5761941880;5761987880;5761989880;6114506880;6114508880;6114570880;6114574880;6494639880;6494639880;6494686880;6494688880;6853920880;6853920880;6853967880;6853970880
61,110210.526,110210.526,0.000,1.000,110210.526,110210.526,0.000,0.077,0.077,0.000,140835605.263,98.966,140835605.263,98.982,0.000,0.000,0.0123002870000,0.0123002870000,0.000,111.607,111.607,16400388.000,16400388.000,148.8096332378223,180.000,91.113,110119.413,82.672,2.614,0.010,0.072,0.010,L2Loss,GPU-0, 0:(4096x1001)->(1) -t f32,tower_0/v/l2_loss/L2Loss_14,3000,1.5455481799550144,8.319181422457008,885,110262,109377,111147,110000.0,110000.0,111000.0,110000;111000;110000;111000;110000;110000;110000;110000;110000;110000,1281880,1281880,1439880,1442880,491338880;491338880;491498880;491501880;831562880;831562880;831724880;831726880;1174782880;1174782880;1174943880;1174945880;1570811880;1570812880;1570971880;1570974880;1919400880;1919400880;1919561880;1919563880;2264270880;2264271880;2264430880;2264433880;2608149880;2608150880;2608310880;2608312880;2949679880;2949679880;2949840880;2949842880;3287131880;3287132880;3287291880;3287293880;3629358880;3629358880;3629518880;3629520880;3976003880;3976004880;3976169880;3976171880;4332004880;4332004880;4332163880;4332166880;4680397880;4680398880;4680558880;4680561880;5019237880;5019238880;5019398880;5019400880;5365753880;5365754880;5365913880;5365915880;5703817880;5703817880;5703978880;5703980880;6054517880;6054518880;6054678880;6054680880;6436509880;6436509880;6436670880;6436672880;6795680880;6795680880;6795839880;6795842880
