rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
114,31736.842,31736.842,0.000,1.000,31736.842,31736.842,0.000,0.022,0.022,0.000,145652131.579,99.440,145652131.579,99.461,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,3686404.000,3686404.000,116.1553499170813,180.000,20.480,31716.362,64.531,0.000,0.007,0.021,0.007,ApplyGradientDescent,GPU-0, 0:(5x5x64x192) 1:(1) 2:(5x5x64x192)->(5x5x64x192) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent,3000,6.014822684338167,38.057049228891366,42325,38381,-3944,80706,31000.0,32000.0,32000.0,31000;32000;32000;31000;32000;31000;32000;32000;32000;31000,148086288,148086288,148117288,148120288,669542288;669542288;669574288;669577288;1029802288;1029803288;1029835288;1029837288;1387175288;1387176288;1387207288;1387210288;1794260288;1794260288;1794292288;1794295288;2152357288;2152357288;2152388288;2152391288;2510335288;2510335288;2510367288;2510370288;2869094288;2869094288;2869126288;2869129288;3225446288;3225446288;3225478288;3225481288;3581216288;3581217288;3581248288;3581251288;3938628288;3938629288;3938660288;3938663288;4306573288;4306574288;4306605288;4306609288;4661257288;4661258288;4661289288;4661292288;5019395288;5019395288;5019427288;5019429288;5375280288;5375280288;5375312288;5375314288;5728985288;5728986288;5729017288;5729020288;6092300288;6092301288;6092332288;6092335288;6447605288;6447606288;6447637288;6447640288;6802717288;6802717288;6802749288;6802752288;7156672288;7156672288;7156704288;7156707288
115,15092.105,15092.105,0.000,2.000,30184.211,30184.211,0.000,0.021,0.021,0.000,145682315.789,99.461,145682315.789,99.482,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,49156.000,98312.000,3.2570671316478,180.000,0.546,30183.664,1.809,0.000,0.019,0.020,0.019,ApplyGradientDescent,GPU-0, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent,4000,4.214382239206911,19.47747910102602,69642,30202,-39439,99844,13000.0,14000.0,15000.0,15000;13000;13000;15000;12000;13000;12000;14000;15000;13000,81071288,81072288,81087288,81090288,602129288;602130288;602143288;602147288;961913288;961914288;961927288;961930288;1319445288;1319446288;1319461288;1319465288;1726966288;1726967288;1726979288;1726982288;2085967288;2085968288;2085981288;2085984288;2443119288;2443120288;2443132288;2443136288;2801517288;2801517288;2801531288;2801534288;3157742288;3157743288;3157758288;3157762288;3514870288;3514871288;3514884288;3514887288;3871435288;3871435288;3871448288;3871452288;4240253288;4240254288;4240267288;4240270288;4594778288;4594779288;4594792288;4594795288;4952164288;4952164288;4952177288;4952181288;5309649288;5309650288;5309663288;5309667288;5661165288;5661166288;5661178288;5661181288;6026345288;6026346288;6026359288;6026362288;6379778288;6379779288;6379792288;6379794288;6736690288;6736691288;6736703288;6736706288;7090704288;7090705288;7090718288;7090721288
116,29526.316,29526.316,0.000,1.000,29526.316,29526.316,0.000,0.020,0.020,0.000,145711842.105,99.481,145711842.105,99.502,0.000,0.000,0.0000000150000,0.0000000150000,0.000,0.001,0.001,68.000,68.000,0.0023030303030,180.000,0.000,29526.315,0.001,0.000,0.019,0.019,0.019,AddN,GPU-0, 0:(16x1)->(1) -N i: 16 -t f32,tower_0/v/l2_loss/AddN,11000,6.019679624998153,38.09665038096451,161008,54690,-106318,215699,28000.0,29000.0,31000.0,28000;31000;31000;28000;27000;31000;33000;31000;31000;33000,17709288,17711288,17739288,17748288,538824288;538826288;538857288;538867288;901545288;901547288;901578288;901588288;1259305288;1259307288;1259335288;1259345288;1667125288;1667127288;1667154288;1667163288;2023352288;2023355288;2023386288;2023396288;2381687288;2381689288;2381722288;2381732288;2739944288;2739945288;2739976288;2739985288;3097668288;3097670288;3097701288;3097710288;3454689288;3454690288;3454723288;3454732288;3811943288;3811945288;3811972288;3811980288;4180510288;4180512288;4180540288;4180550288;4533356288;4533358288;4533386288;4533396288;4890381288;4890382288;4890410288;4890419288;5248388288;5248390288;5248418288;5248428288;5601581288;5601583288;5601612288;5601621288;5966229288;5966231288;5966259288;5966269288;6320102288;6320104288;6320135288;6320146288;6676532288;6676534288;6676564288;6676573288;7030882288;7030884288;7030914288;7030925288
117,13513.158,13513.158,0.000,2.000,27026.316,27026.316,0.000,0.018,0.018,0.000,145738868.421,99.500,145738868.421,99.521,0.000,0.000,0.0005242880000,0.0010485760000,0.000,38.798,38.798,4194304.000,8388608.000,310.3866640701071,180.000,46.603,26979.712,172.437,0.909,0.000,0.017,0.000,Relu,GPU-0, 0:(128x4096)->(128x4096) -t f16,tower_0/v/cg/affine1/affine1;tower_0/v/cg/affine0/affine0,2000,8.816911297023143,79.79251986091997,21453,15893,-5560,37346,13000.0,13000.0,14000.0,15000;14000;13000;12000;13000;14000;13000;14000;13000;12000,57571288,57571288,57586288,57588288,578471288;578471288;578485288;578487288;938925288;938926288;938939288;938941288;1296572288;1296573288;1296585288;1296587288;1704177288;1704177288;1704190288;1704192288;2062462288;2062462288;2062476288;2062478288;2419891288;2419892288;2419905288;2419907288;2778204288;2778205288;2778219288;2778220288;3134914288;3134914288;3134927288;3134929288;3491822288;3491823288;3491835288;3491837288;3848582288;3848582288;3848595288;3848597288;4217431288;4217431288;4217444288;4217446288;4571548288;4571548288;4571562288;4571564288;4928870288;4928871288;4928884288;4928886288;5286595288;5286596288;5286609288;5286611288;5638464288;5638464288;5638477288;5638479288;6003429288;6003429288;6003442288;6003444288;6356847288;6356848288;6356862288;6356863288;6713767288;6713767288;6713780288;6713782288;7067936288;7067936288;7067949288;7067951288
118,13026.316,13026.316,0.000,2.000,26052.632,26052.632,0.000,0.018,0.018,0.000,145764921.053,99.517,145764921.053,99.538,0.000,0.000,0.0000011510000,0.0000023020000,0.000,0.088,0.088,1540.000,3080.000,0.1182222222222,180.000,0.017,26052.614,0.066,0.002,0.017,0.017,0.017,L2Loss,GPU-0, 0:(384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_5;tower_0/v/l2_loss/L2Loss_7,2000,5.688663563425287,39.67847831794463,39771,20119,-19652,59890,10000.0,11000.0,11000.0,13000;11000;27000;11000;10000;11000;14000;10000;10000;11000,11178288,11178288,11191288,11193288,532545288;532545288;532556288;532558288;895318288;895318288;895345288;895348288;1253080288;1253080288;1253091288;1253092288;1661005288;1661006288;1661016288;1661018288;2016262288;2016262288;2016273288;2016275288;2375062288;2375062288;2375076288;2375078288;2733446288;2733447288;2733457288;2733459288;3091307288;3091308288;3091318288;3091320288;3448637288;3448637288;3448648288;3448650288;3806333288;3806334288;3806344288;3806346288;4174143288;4174144288;4174154288;4174156288;4526834288;4526834288;4526844288;4526846288;4883646288;4883647288;4883729288;4883736288;5241762288;5241762288;5241773288;5241774288;5595462288;5595463288;5595473288;5595474288;5960004288;5960004288;5960014288;5960016288;6313304288;6313305288;6313624288;6313629288;6670310288;6670310288;6670321288;6670322288;7024352288;7024353288;7024365288;7024367288
119,25605.263,25605.263,0.000,1.000,25605.263,25605.263,0.000,0.017,0.017,0.000,145790526.316,99.535,145790526.316,99.556,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,185856.000,185856.000,7.2585077081192,180.000,1.033,25604.231,4.033,0.000,0.016,0.017,0.016,Cast,GPU-0, 0:(11x11x3x64)->(11x11x3x64) -DstT f16 -SrcT f32,Cast,2000,4.4908926307726045,22.974269140692105,350369,98833,-251536,449202,10000.0,11000.0,14500.0,13000;10000;12000;11000;10000;12000;15000;11000;17000;11000,9645288,9645288,9658288,9660288,532338288;532338288;532348288;532350288;894859288;894859288;894871288;894873288;1252868288;1252868288;1252879288;1252881288;1660795288;1660796288;1660806288;1660808288;2016048288;2016048288;2016060288;2016062288;2374430288;2374431288;2374446288;2374449288;2733233288;2733234288;2733245288;2733247288;3090837288;3090838288;3090855288;3090859288;3448426288;3448426288;3448437288;3448439288;3806127288;3806128288;3806138288;3806140288;4173728288;4173728288;4173738288;4173741288;4526627288;4526628288;4526637288;4526640288;4883037288;4883037288;4883148288;4883154288;5241341288;5241342288;5241352288;5241354288;5595255288;5595256288;5595267288;5595269288;5959795288;5959795288;5959806288;5959808288;6310155288;6310156288;6312165288;6312168288;6670104288;6670104288;6670114288;6670116288;7022686288;7022687288;7022719288;7022721288
120,12513.158,12513.158,0.000,2.000,25026.316,25026.316,0.000,0.017,0.017,0.000,145815552.632,99.552,145815552.632,99.573,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,3072.000,6144.000,0.2455015772871,180.000,0.034,25026.282,0.136,0.000,0.016,0.016,0.016,Cast,GPU-0, 0:(384)->(384) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/conv3/Cast_grad/Cast;tower_0/v/gradients/tower_0/v/cg/conv2/Cast_grad/Cast,4000,5.070213401934501,27.532454114074316,43455,20679,-22776,64134,11750.0,12000.0,13000.0,11000;12000;12000;12000;10000;11000;12000;12000;12000;10000,113698288,113699288,113710288,113713288,635272288;635272288;635284288;635287288;995219288;995220288;995232288;995235288;1352844288;1352844288;1352856288;1352859288;1760065288;1760066288;1760076288;1760079288;2118807288;2118807288;2118818288;2118821288;2476036288;2476037288;2476049288;2476052288;2834580288;2834580288;2834592288;2834595288;3190518288;3190518288;3190530288;3190533288;3547434288;3547435288;3547445288;3547448288;3904409288;3904409288;3904421288;3904424288;4272841288;4272842288;4272853288;4272855288;4627509288;4627510288;4627521288;4627524288;4984581288;4984582288;4984593288;4984596288;5341681288;5341682288;5341693288;5341696288;5694394288;5694395288;5694406288;5694409288;6058695288;6058696288;6058707288;6058711288;6413030288;6413030288;6413041288;6413044288;6769129288;6769129288;6769140288;6769143288;7123002288;7123003288;7123020288;7123024288
121,12355.263,12355.263,0.000,2.000,24710.526,24710.526,0.000,0.017,0.017,0.000,145840263.158,99.569,145840263.158,99.590,0.000,0.000,0.0000002560000,0.0000005120000,0.000,0.021,0.021,2052.000,4104.000,0.1660830670927,180.000,0.023,24710.504,0.092,0.000,0.016,0.016,0.016,Mul,GPU-0, 0:(256) 1:(1)->(256) -t f32,tower_0/v/mul_11;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul,2000,5.105272055021775,31.3590897927379,7009,13369,6360,20378,11000.0,12000.0,13000.0,12000;12000;12000;14000;11000;12000;12000;12000;12000;12000,113785288,113785288,113797288,113799288,635360288;635360288;635372288;635374288;995307288;995308288;995320288;995322288;1352931288;1352931288;1352945288;1352947288;1760152288;1760152288;1760163288;1760165288;2118895288;2118895288;2118907288;2118909288;2476125288;2476125288;2476137288;2476139288;2834667288;2834668288;2834680288;2834682288;3190606288;3190606288;3190618288;3190620288;3547520288;3547520288;3547532288;3547534288;3904496288;3904496288;3904508288;3904510288;4272927288;4272927288;4272940288;4272942288;4627597288;4627598288;4627610288;4627612288;4984668288;4984669288;4984680288;4984682288;5341770288;5341770288;5341781288;5341783288;5694482288;5694483288;5694494288;5694496288;6058784288;6058784288;6058796288;6058798288;6413116288;6413117288;6413129288;6413131288;6769215288;6769215288;6769226288;6769228288;7123102288;7123102288;7123118288;7123121288
122,11855.263,11855.263,0.000,2.000,23710.526,23710.526,0.000,0.016,0.016,0.000,145863973.684,99.585,145863973.684,99.606,0.000,0.000,0.0000040960000,0.0000081920000,0.000,0.346,0.346,49152.000,98304.000,4.1460066592675,180.000,0.546,23709.980,2.303,0.008,0.015,0.015,0.015,AddN,GPU-0, 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_4;tower_0/v/gradients/AddN_2,3000,5.266935045471932,30.071577574509412,46816,20536,-26280,67352,11000.0,11000.0,12000.0,12000;11000;12000;12000;14000;11000;11000;16000;11000;11000,75245288,75245288,75257288,75260288,596294288;596294288;596305288;596308288;956076288;956076288;956088288;956091288;1313624288;1313624288;1313636288;1313639288;1721149288;1721149288;1721163288;1721165288;2080135288;2080136288;2080147288;2080150288;2437318288;2437318288;2437329288;2437332288;2795670288;2795670288;2795686288;2795690288;3151895288;3151895288;3151906288;3151909288;3509068288;3509069288;3509080288;3509082288;3865633288;3865634288;3865647288;3865650288;4234462288;4234462288;4234474288;4234477288;4588983288;4588983288;4588995288;4588997288;4946375288;4946375288;4946387288;4946390288;5303858288;5303859288;5303870288;5303872288;5655335288;5655335288;5655347288;5655350288;6020545288;6020545288;6020557288;6020559288;6373941288;6373941288;6373954288;6373957288;6730897288;6730897288;6730909288;6730911288;7084898288;7084898288;7084914288;7084917288
123,11842.105,11842.105,0.000,2.000,23684.211,23684.211,0.000,0.016,0.016,0.000,145887657.895,99.601,145887657.895,99.622,0.000,0.000,0.0000232320000,0.0000464640000,0.000,1.962,1.962,185860.000,371720.000,15.6948444444444,180.000,2.065,23682.145,8.719,0.046,0.014,0.015,0.014,Mul,GPU-0, 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul;tower_0/v/mul_2,3000,8.399571620396037,74.41647485256233,47715,17810,-29906,65525,10000.0,11000.0,13000.0,12000;11000;19000;11000;11000;12000;12000;12000;19000;11000,10849288,10850288,10862288,10864288,526050288;526051288;526062288;526064288;894898288;894899288;894918288;894921288;1246546288;1246546288;1246557288;1246559288;1654488288;1654488288;1654499288;1654501288;2010156288;2010157288;2010169288;2010171288;2369971288;2369971288;2369983288;2369985288;2726684288;2726684288;2726696288;2726698288;3090861288;3090862288;3090881288;3090884288;3442210288;3442210288;3442221288;3442223288;3801580288;3801581288;3801594288;3801596288;4173742288;4173742288;4173754288;4173756288;4520276288;4520277288;4520288288;4520290288;4877222288;4877223288;4877234288;4877237288;5241355288;5241356288;5241444288;5241446288;5589076288;5589076288;5589087288;5589089288;5953784288;5953785288;5953802288;5953804288;6313708288;6313709288;6313728288;6313730288;6663842288;6663843288;6663854288;6663856288;7024213288;7024213288;7024228288;7024230288
124,11828.947,11828.947,0.000,2.000,23657.895,23657.895,0.000,0.016,0.016,0.000,145911315.789,99.617,145911315.789,99.638,0.000,0.000,0.0000003840000,0.0000007680000,0.000,0.032,0.032,4608.000,9216.000,0.3895528364850,180.000,0.051,23657.844,0.216,0.001,0.015,0.015,0.015,AddN,GPU-0, 0:(384) 1:(384)->(384) -N i: 2 -t f32,tower_0/v/gradients/AddN_10;tower_0/v/gradients/AddN_8,3000,7.970757007766084,68.20631480509023,42632,17655,-24977,60287,11000.0,11500.0,12000.0,11000;11000;11000;10000;11000;11000;21000;10000;14000;12000,126878288,126878288,126889288,126892288,648727288;648728288;648739288;648741288;1008815288;1008815288;1008826288;1008828288;1366490288;1366491288;1366501288;1366504288;1773473288;1773474288;1773485288;1773487288;2131963288;2131963288;2131974288;2131977288;2489540288;2489541288;2489562288;2489566288;2848032288;2848033288;2848043288;2848046288;3204017288;3204018288;3204032288;3204035288;3560667288;3560668288;3560680288;3560682288;3917857288;3917857288;3917869288;3917872288;4286075288;4286075288;4286086288;4286089288;4640791288;4640791288;4640802288;4640804288;4997660288;4997661288;4997671288;4997674288;5354775288;5354775288;5354785288;5354788288;5707977288;5707977288;5707988288;5707991288;6071851288;6071852288;6071867288;6071870288;6426616288;6426617288;6426627288;6426630288;6782296288;6782296288;6782307288;6782310288;7136238288;7136239288;7136249288;7136252288
125,11723.684,11723.684,0.000,2.000,23447.368,23447.368,0.000,0.016,0.016,0.000,145934763.158,99.633,145934763.158,99.654,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,32768.000,65536.000,2.7950258136925,180.000,0.364,23447.004,1.553,0.000,0.015,0.015,0.015,Cast,GPU-0, 0:(4096)->(4096) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast;tower_0/v/gradients/tower_0/v/cg/affine0/Cast_1_grad/Cast,2000,7.5349165156468825,61.66772796237089,41032,17571,-23461,58604,11000.0,11000.0,12000.0,12000;11000;11000;11000;11000;11000;12000;12000;10000;11000,63114288,63114288,63126288,63128288,584063288;584064288;584075288;584078288;944257288;944258288;944269288;944273288;1301865288;1301866288;1301877288;1301880288;1709433288;1709433288;1709444288;1709447288;2068000288;2068001288;2068012288;2068014288;2425342288;2425342288;2425354288;2425357288;2783627288;2783627288;2783639288;2783641288;3140185288;3140186288;3140196288;3140199288;3497271288;3497272288;3497283288;3497286288;3853808288;3853808288;3853819288;3853822288;4222702288;4222702288;4222713288;4222716288;4576979288;4576980288;4576991288;4576993288;4934333288;4934333288;4934345288;4934347288;5291983288;5291984288;5291995288;5291997288;5643682288;5643683288;5643693288;5643696288;6008661288;6008661288;6008672288;6008675288;6362157288;6362158288;6362169288;6362172288;6718999288;6719000288;6719011288;6719014288;7073183288;7073184288;7073194288;7073197288
126,11697.368,11697.368,0.000,2.000,23394.737,23394.737,0.000,0.016,0.016,0.000,145958157.895,99.649,145958157.895,99.670,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,3072.000,6144.000,0.2626231721035,180.000,0.034,23394.703,0.146,0.000,0.015,0.015,0.015,Cast,GPU-0, 0:(384)->(384) -DstT f16 -SrcT f32,tower_0/v/cg/conv2/Cast;tower_0/v/cg/conv3/Cast,2000,6.390922647484996,48.599097771482135,47062,19607,-27454,66669,9000.0,9000.0,10000.0,10000;9000;66000;9000;10000;9000;10000;9000;10000;9000,11195288,11195288,11205288,11207288,532559288;532559288;532568288;532570288;895351288;895351288;895417288;895420288;1253094288;1253094288;1253103288;1253105288;1661019288;1661019288;1661029288;1661030288;2016276288;2016276288;2016285288;2016287288;2375080288;2375080288;2375090288;2375092288;2733461288;2733461288;2733470288;2733472288;3091321288;3091321288;3091331288;3091332288;3448651288;3448651288;3448660288;3448662288;3806347288;3806347288;3806356288;3806358288;4174157288;4174157288;4174166288;4174168288;4526847288;4526847288;4526857288;4526858288;4883740288;4883741288;4883757288;4883760288;5241775288;5241776288;5241785288;5241787288;5595475288;5595476288;5595485288;5595486288;5960018288;5960018288;5960027288;5960029288;6313631288;6313632288;6313752288;6313758288;6670323288;6670324288;6670333288;6670334288;7024368288;7024369288;7024379288;7024381288
